id,description,start_date,end_date,created_by,updated_by,vendor_id,dealer_site_id
2574,Sed accumsan felis.,07/12/2021,20/10/2021,1893,2388,3416,4848
2575,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,16/04/2022,19/10/2021,3487,3873,3815,664
2576,Duis at velit eu est congue elementum.,01/01/2022,08/04/2022,94,1337,1378,3166
2577,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",08/03/2022,26/12/2021,1160,2386,1175,2554
2578,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",25/09/2021,07/12/2021,3260,1141,4459,3303
2579,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",19/08/2021,11/12/2021,2677,205,692,4420
2580,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",04/07/2021,18/01/2022,2466,1563,1995,3867
2581,In hac habitasse platea dictumst.,16/03/2022,28/04/2022,4686,2056,1514,4400
2582,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",14/07/2021,02/11/2021,1221,3241,10,3032
2583,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",14/10/2021,15/10/2021,3162,4486,883,102
2584,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",11/05/2022,24/08/2021,2975,4279,3996,2939
2585,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",04/01/2022,09/07/2021,4120,15,2846,4633
2586,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",02/07/2021,20/05/2022,3686,2160,4127,49
2587,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",27/06/2021,30/05/2022,454,335,2360,1724
2588,Nunc rhoncus dui vel sem. Sed sagittis.,05/07/2021,24/11/2021,319,2616,2259,1170
2589,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,29/03/2022,20/07/2021,335,389,4632,4285
2590,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,19/08/2021,10/09/2021,4257,4048,2063,2770
2591,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,30/06/2021,28/02/2022,3351,4331,1774,3038
2592,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,08/05/2022,17/01/2022,1624,925,3951,3715
2593,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",01/11/2021,14/04/2022,2290,4112,2831,2528
2594,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,03/01/2022,06/09/2021,3111,4926,3872,4949
2595,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,18/05/2022,03/06/2022,1100,2201,2655,2816
2596,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",14/11/2021,09/09/2021,3656,1558,2267,2839
2597,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",26/08/2021,24/01/2022,3258,4414,793,976
2598,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",14/04/2022,04/08/2021,3326,810,3838,4061
2599,In hac habitasse platea dictumst. Etiam faucibus cursus urna.,02/02/2022,10/12/2021,762,1747,2657,1337
2600,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",01/03/2022,19/11/2021,4597,3406,2683,4838
2601,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",26/01/2022,24/10/2021,3854,4241,2352,343
2602,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",16/08/2021,26/09/2021,2997,3569,824,2039
2603,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,04/09/2021,21/05/2022,4251,218,2805,802
2604,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",08/03/2022,11/08/2021,2358,2531,1489,275
2605,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",11/01/2022,14/05/2022,4320,2005,4005,3787
2606,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,20/07/2021,05/10/2021,2157,3416,2540,4289
2607,Pellentesque at nulla.,20/12/2021,03/07/2021,1562,1339,1368,4315
2608,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",06/04/2022,05/09/2021,4217,1880,4593,710
2609,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,27/01/2022,21/08/2021,4747,1450,139,3114
2610,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,03/03/2022,14/04/2022,988,4034,877,1382
2611,Donec dapibus. Duis at velit eu est congue elementum.,14/11/2021,19/08/2021,4911,2389,4253,4965
2612,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,12/06/2021,18/02/2022,4154,887,4267,775
2613,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",30/03/2022,15/01/2022,2737,410,716,4374
2614,Duis bibendum.,28/01/2022,19/11/2021,2917,1140,3804,128
2615,Suspendisse potenti.,02/05/2022,14/10/2021,298,3082,886,4318
2616,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,04/09/2021,28/12/2021,409,4523,2788,2849
2617,Nulla nisl. Nunc nisl.,12/11/2021,15/06/2021,2516,693,4306,4844
2618,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,21/09/2021,24/12/2021,580,3025,975,4938
2619,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",09/05/2022,05/02/2022,278,3270,520,4549
2620,Nunc purus. Phasellus in felis.,17/07/2021,24/10/2021,3330,4702,3980,2784
2621,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",14/01/2022,31/08/2021,817,2076,3278,198
2622,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,03/01/2022,12/04/2022,4856,458,4504,4562
2623,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",29/07/2021,20/06/2021,2099,3595,1226,4588
2624,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,14/10/2021,09/02/2022,237,4684,2587,3983
2625,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",13/01/2022,15/10/2021,4722,1794,2144,2863
2626,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",23/07/2021,20/02/2022,4509,2546,2174,2964
2627,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",26/07/2021,09/11/2021,1951,753,2756,1757
2628,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,08/12/2021,24/01/2022,3628,4383,2973,1197
2629,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,27/11/2021,20/09/2021,3411,414,1460,155
2630,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",12/08/2021,03/08/2021,1780,3290,2550,987
2631,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",24/09/2021,29/03/2022,112,3508,4103,2285
2632,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,29/11/2021,04/12/2021,3512,3382,3056,1169
2633,Aliquam non mauris.,07/01/2022,03/04/2022,3449,3499,3666,1731
2634,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",23/02/2022,17/04/2022,2953,2528,922,2462
2635,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",29/12/2021,08/08/2021,4850,2184,3565,1528
2636,Nunc purus. Phasellus in felis.,09/06/2022,20/04/2022,3399,4056,3737,2749
2637,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",21/12/2021,31/10/2021,884,2427,1134,1107
2638,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",24/05/2022,02/01/2022,1752,108,964,1273
2639,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,31/12/2021,12/02/2022,3249,3285,817,2109
2640,Donec dapibus.,28/11/2021,04/08/2021,4372,3579,1443,2571
2641,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",27/07/2021,16/11/2021,4949,3608,1719,4971
2642,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",24/04/2022,15/03/2022,2135,449,4815,2553
2643,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",02/02/2022,24/06/2021,257,2266,211,2140
2644,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,15/06/2021,30/11/2021,2541,3868,3258,436
2645,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",06/06/2022,02/03/2022,1320,4211,4477,3125
2646,Mauris sit amet eros.,04/04/2022,23/06/2021,2661,2962,1173,4932
2647,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",25/10/2021,26/03/2022,966,1775,2625,3575
2648,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",09/02/2022,25/01/2022,3962,349,2340,2786
2649,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,24/08/2021,07/03/2022,970,2267,3885,969
2650,Integer tincidunt ante vel ipsum.,26/12/2021,21/09/2021,1892,2796,1394,4673
2651,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,25/02/2022,12/10/2021,4651,3064,4584,3042
2652,Suspendisse ornare consequat lectus.,20/05/2022,19/05/2022,4858,3489,1324,3453
2653,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,19/12/2021,01/03/2022,1903,926,2934,521
2654,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",29/08/2021,28/04/2022,972,3744,1288,3404
2655,Morbi a ipsum. Integer a nibh. In quis justo.,28/11/2021,16/09/2021,1363,3072,2879,4756
2656,Curabitur at ipsum ac tellus semper interdum.,04/02/2022,25/11/2021,1592,3622,1284,2315
2657,In blandit ultrices enim.,20/01/2022,20/11/2021,2696,2363,536,4550
2658,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,17/03/2022,20/03/2022,940,451,956,1488
2659,Donec ut mauris eget massa tempor convallis.,02/12/2021,16/11/2021,4206,125,2614,493
2660,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",01/02/2022,16/07/2021,280,419,3690,1149
2661,"Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",25/02/2022,08/12/2021,935,3202,3006,1637
2662,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,25/04/2022,10/11/2021,2196,608,3381,3200
2663,Quisque porta volutpat erat.,01/10/2021,27/03/2022,4318,1576,2589,1588
2664,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,24/11/2021,04/03/2022,4992,3332,2663,4213
2665,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",23/07/2021,13/10/2021,3877,2815,4845,4429
2666,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",24/06/2021,18/07/2021,3337,3002,4425,3970
2667,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",17/04/2022,15/11/2021,2442,2274,581,3443
2668,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",10/05/2022,18/10/2021,2259,4148,4938,3584
2669,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",01/12/2021,17/10/2021,2710,4896,4817,4753
2670,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",29/01/2022,19/05/2022,2353,636,4711,863
2671,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",04/12/2021,26/03/2022,2476,895,1298,3428
2672,Vivamus vestibulum sagittis sapien.,12/10/2021,05/05/2022,1627,2356,411,4726
2673,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,26/06/2021,23/03/2022,1195,3935,1415,1867
2674,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",22/02/2022,19/10/2021,911,4246,3824,491
